image_name,batch_label,label_number,label_name,dataset,tain/validation/test
b'cassowary_s_001010.png',data_batch_2,2,bird,cifar10,train
b'ostrich_s_001329.png',data_batch_2,2,bird,cifar10,train
b'arabian_s_000508.png',data_batch_2,7,horse,cifar10,train
b'bullfrog_s_001222.png',data_batch_2,6,frog,cifar10,train
b'muntjac_s_000095.png',data_batch_2,4,deer,cifar10,train
b'plane_s_000584.png',data_batch_2,0,airplane,cifar10,train
b'rana_temporaria_s_000958.png',data_batch_2,6,frog,cifar10,train
b'tandem_trailer_s_000461.png',data_batch_2,9,truck,cifar10,train
b'liberty_ship_s_000038.png',data_batch_2,8,ship,cifar10,train
b'fighter_s_000142.png',data_batch_2,0,airplane,cifar10,train
b'estate_car_s_000903.png',data_batch_2,1,automobile,cifar10,train
b'fighter_s_000295.png',data_batch_2,0,airplane,cifar10,train
b'rana_pipiens_s_000999.png',data_batch_2,6,frog,cifar10,train
b'roe_deer_s_000612.png',data_batch_2,4,deer,cifar10,train
b'delivery_truck_s_000392.png',data_batch_2,9,truck,cifar10,train
b'biplane_s_001069.png',data_batch_2,0,airplane,cifar10,train
b'coupe_s_000115.png',data_batch_2,1,automobile,cifar10,train
b'chihuahua_s_001297.png',data_batch_2,5,dog,cifar10,train
b'wagtail_s_002133.png',data_batch_2,2,bird,cifar10,train
b'garbage_truck_s_000118.png',data_batch_2,9,truck,cifar10,train
b'truck_s_001511.png',data_batch_2,9,truck,cifar10,train
b'trailer_truck_s_001630.png',data_batch_2,9,truck,cifar10,train
b'fighter_aircraft_s_000564.png',data_batch_2,0,airplane,cifar10,train
b'lorry_s_002300.png',data_batch_2,9,truck,cifar10,train
b'cat_s_001467.png',data_batch_2,3,cat,cifar10,train
b'male_horse_s_000006.png',data_batch_2,7,horse,cifar10,train
b'bird_s_001524.png',data_batch_2,2,bird,cifar10,train
b'emu_s_001899.png',data_batch_2,2,bird,cifar10,train
b'articulated_lorry_s_000548.png',data_batch_2,9,truck,cifar10,train
b'attack_aircraft_s_001321.png',data_batch_2,0,airplane,cifar10,train
b'automobile_s_000558.png',data_batch_2,1,automobile,cifar10,train
b'lipizzan_s_002000.png',data_batch_2,7,horse,cifar10,train
b'coupe_s_001491.png',data_batch_2,1,automobile,cifar10,train
b'articulated_lorry_s_000741.png',data_batch_2,9,truck,cifar10,train
b'frog_s_001918.png',data_batch_2,6,frog,cifar10,train
b'lipizzan_s_001066.png',data_batch_2,7,horse,cifar10,train
b'panel_truck_s_000268.png',data_batch_2,9,truck,cifar10,train
b'garbage_truck_s_001320.png',data_batch_2,9,truck,cifar10,train
b'roe_deer_s_001477.png',data_batch_2,4,deer,cifar10,train
b'lippizaner_s_001153.png',data_batch_2,7,horse,cifar10,train
b'attack_aircraft_s_000176.png',data_batch_2,0,airplane,cifar10,train
b'wagon_s_001425.png',data_batch_2,1,automobile,cifar10,train
b'true_frog_s_000106.png',data_batch_2,6,frog,cifar10,train
b'broodmare_s_001767.png',data_batch_2,7,horse,cifar10,train
b'monoplane_s_000567.png',data_batch_2,0,airplane,cifar10,train
b'true_toad_s_000006.png',data_batch_2,6,frog,cifar10,train
b'car_transporter_s_000210.png',data_batch_2,9,truck,cifar10,train
b'english_toy_spaniel_s_001036.png',data_batch_2,5,dog,cifar10,train
b'bufo_bufo_s_001875.png',data_batch_2,6,frog,cifar10,train
b'domestic_dog_s_001445.png',data_batch_2,5,dog,cifar10,train
b'dog_s_001479.png',data_batch_2,5,dog,cifar10,train
b'bullfrog_s_001752.png',data_batch_2,6,frog,cifar10,train
b'domestic_cat_s_002064.png',data_batch_2,3,cat,cifar10,train
b'estate_car_s_000291.png',data_batch_2,1,automobile,cifar10,train
b'woodland_caribou_s_001344.png',data_batch_2,4,deer,cifar10,train
b'jumbojet_s_000381.png',data_batch_2,0,airplane,cifar10,train
b'appaloosa_s_002257.png',data_batch_2,7,horse,cifar10,train
b'american_elk_s_000651.png',data_batch_2,4,deer,cifar10,train
b'hangar_queen_s_000016.png',data_batch_2,0,airplane,cifar10,train
b'airliner_s_000373.png',data_batch_2,0,airplane,cifar10,train
b'deer_s_000463.png',data_batch_2,4,deer,cifar10,train
b'tabby_cat_s_000699.png',data_batch_2,3,cat,cifar10,train
b'chihuahua_s_000277.png',data_batch_2,5,dog,cifar10,train
b'stallion_s_000108.png',data_batch_2,7,horse,cifar10,train
b'hangar_queen_s_000001.png',data_batch_2,0,airplane,cifar10,train
b'aerial_ladder_truck_s_000080.png',data_batch_2,9,truck,cifar10,train
b'fire_truck_s_001587.png',data_batch_2,9,truck,cifar10,train
b'bufo_canorus_s_000035.png',data_batch_2,6,frog,cifar10,train
b'quarter_horse_s_001629.png',data_batch_2,7,horse,cifar10,train
b'quarter_horse_s_000087.png',data_batch_2,7,horse,cifar10,train
b'rana_clamitans_s_000330.png',data_batch_2,6,frog,cifar10,train
b'bufo_marinus_s_001038.png',data_batch_2,6,frog,cifar10,train
b'dromaius_novaehollandiae_s_000180.png',data_batch_2,2,bird,cifar10,train
b'wagtail_s_001804.png',data_batch_2,2,bird,cifar10,train
b'deer_s_000165.png',data_batch_2,4,deer,cifar10,train
b'spring_frog_s_000426.png',data_batch_2,6,frog,cifar10,train
b'bookmobile_s_000731.png',data_batch_2,9,truck,cifar10,train
b'arabian_s_001737.png',data_batch_2,7,horse,cifar10,train
b'sika_s_000157.png',data_batch_2,4,deer,cifar10,train
b'bufo_bufo_s_000883.png',data_batch_2,6,frog,cifar10,train
b'roe_deer_s_001258.png',data_batch_2,4,deer,cifar10,train
b'convertible_s_002228.png',data_batch_2,1,automobile,cifar10,train
b'container_ship_s_001878.png',data_batch_2,8,ship,cifar10,train
b'lippizaner_s_000018.png',data_batch_2,7,horse,cifar10,train
b'blenheim_spaniel_s_000415.png',data_batch_2,5,dog,cifar10,train
b'rana_catesbeiana_s_000317.png',data_batch_2,6,frog,cifar10,train
b'prunella_modularis_s_000901.png',data_batch_2,2,bird,cifar10,train
b'gelding_s_000583.png',data_batch_2,7,horse,cifar10,train
b'woodland_caribou_s_000420.png',data_batch_2,4,deer,cifar10,train
b'sika_s_000206.png',data_batch_2,4,deer,cifar10,train
b'sambar_s_000225.png',data_batch_2,4,deer,cifar10,train
b'cargo_vessel_s_001996.png',data_batch_2,8,ship,cifar10,train
b'rana_temporaria_s_000747.png',data_batch_2,6,frog,cifar10,train
b'stealth_bomber_s_000706.png',data_batch_2,0,airplane,cifar10,train
b'compact_s_001438.png',data_batch_2,1,automobile,cifar10,train
b'sparrow_s_002635.png',data_batch_2,2,bird,cifar10,train
b'bufo_bufo_s_001643.png',data_batch_2,6,frog,cifar10,train
b'gelding_s_001475.png',data_batch_2,7,horse,cifar10,train
b'moose_s_000348.png',data_batch_2,4,deer,cifar10,train
b'sparrow_s_002531.png',data_batch_2,2,bird,cifar10,train
b'fallow_deer_s_000756.png',data_batch_2,4,deer,cifar10,train
b'dredger_s_000452.png',data_batch_2,8,ship,cifar10,train
b'elk_s_001083.png',data_batch_2,4,deer,cifar10,train
b'compact_car_s_001228.png',data_batch_2,1,automobile,cifar10,train
b'lippizaner_s_000964.png',data_batch_2,7,horse,cifar10,train
b'japanese_spaniel_s_000095.png',data_batch_2,5,dog,cifar10,train
b'roe_deer_s_000037.png',data_batch_2,4,deer,cifar10,train
b'japanese_spaniel_s_000766.png',data_batch_2,5,dog,cifar10,train
b'compact_car_s_002146.png',data_batch_2,1,automobile,cifar10,train
b'compact_car_s_002172.png',data_batch_2,1,automobile,cifar10,train
b'mongrel_s_001795.png',data_batch_2,5,dog,cifar10,train
b'rangifer_tarandus_s_000091.png',data_batch_2,4,deer,cifar10,train
b'coupe_s_001383.png',data_batch_2,1,automobile,cifar10,train
b'containership_s_000842.png',data_batch_2,8,ship,cifar10,train
b'bookmobile_s_000889.png',data_batch_2,9,truck,cifar10,train
b'compact_car_s_001806.png',data_batch_2,1,automobile,cifar10,train
b'bufo_debilis_s_000001.png',data_batch_2,6,frog,cifar10,train
b'aerial_ladder_truck_s_000578.png',data_batch_2,9,truck,cifar10,train
b'tomcat_s_001764.png',data_batch_2,3,cat,cifar10,train
b'airbus_s_000077.png',data_batch_2,0,airplane,cifar10,train
b'pekinese_s_002242.png',data_batch_2,5,dog,cifar10,train
b'pipit_s_001417.png',data_batch_2,2,bird,cifar10,train
b'powerboat_s_000445.png',data_batch_2,8,ship,cifar10,train
b'puppy_s_001456.png',data_batch_2,5,dog,cifar10,train
b'automobile_s_000556.png',data_batch_2,1,automobile,cifar10,train
b'gelding_s_000562.png',data_batch_2,7,horse,cifar10,train
b'stealth_fighter_s_000281.png',data_batch_2,0,airplane,cifar10,train
b'dredger_s_001088.png',data_batch_2,8,ship,cifar10,train
b'chihuahua_s_001733.png',data_batch_2,5,dog,cifar10,train
b'pekingese_s_002523.png',data_batch_2,5,dog,cifar10,train
b'sparrow_s_000824.png',data_batch_2,2,bird,cifar10,train
b'spadefoot_s_000870.png',data_batch_2,6,frog,cifar10,train
b'cassowary_s_000113.png',data_batch_2,2,bird,cifar10,train
b'blenheim_spaniel_s_001121.png',data_batch_2,5,dog,cifar10,train
b'songbird_s_001245.png',data_batch_2,2,bird,cifar10,train
b'tabby_s_000621.png',data_batch_2,3,cat,cifar10,train
b'bufo_viridis_s_000258.png',data_batch_2,6,frog,cifar10,train
b'lippizaner_s_001483.png',data_batch_2,7,horse,cifar10,train
b'hedge_sparrow_s_000143.png',data_batch_2,2,bird,cifar10,train
b'station_wagon_s_002713.png',data_batch_2,1,automobile,cifar10,train
b'tipper_lorry_s_000408.png',data_batch_2,9,truck,cifar10,train
b'lipizzan_s_000613.png',data_batch_2,7,horse,cifar10,train
b'dog_s_000261.png',data_batch_2,5,dog,cifar10,train
b'coupe_s_000238.png',data_batch_2,1,automobile,cifar10,train
b'spadefoot_s_000026.png',data_batch_2,6,frog,cifar10,train
b'muntjac_s_001084.png',data_batch_2,4,deer,cifar10,train
b'airliner_s_000178.png',data_batch_2,0,airplane,cifar10,train
b'accentor_s_000589.png',data_batch_2,2,bird,cifar10,train
b'jumbo_jet_s_000223.png',data_batch_2,0,airplane,cifar10,train
b'bufo_microscaphus_s_000004.png',data_batch_2,6,frog,cifar10,train
b'ferry_s_000406.png',data_batch_2,8,ship,cifar10,train
b'attack_aircraft_s_000949.png',data_batch_2,0,airplane,cifar10,train
b'fighter_aircraft_s_001410.png',data_batch_2,0,airplane,cifar10,train
b'pontoon_s_001072.png',data_batch_2,8,ship,cifar10,train
b'gelding_s_001880.png',data_batch_2,7,horse,cifar10,train
b'felis_catus_s_000159.png',data_batch_2,3,cat,cifar10,train
b'woodland_caribou_s_000492.png',data_batch_2,4,deer,cifar10,train
b'mouser_s_000508.png',data_batch_2,3,cat,cifar10,train
b'small_boat_s_000014.png',data_batch_2,8,ship,cifar10,train
b'delivery_truck_s_000386.png',data_batch_2,9,truck,cifar10,train
b'sambar_s_000020.png',data_batch_2,4,deer,cifar10,train
b'caribou_s_000038.png',data_batch_2,4,deer,cifar10,train
b'wrecker_s_000376.png',data_batch_2,9,truck,cifar10,train
b'car_s_000541.png',data_batch_2,1,automobile,cifar10,train
b'passenger_ship_s_002312.png',data_batch_2,8,ship,cifar10,train
b'domestic_cat_s_000120.png',data_batch_2,3,cat,cifar10,train
b'fire_truck_s_000950.png',data_batch_2,9,truck,cifar10,train
b'pekingese_s_000818.png',data_batch_2,5,dog,cifar10,train
b'packet_boat_s_001169.png',data_batch_2,8,ship,cifar10,train
b'automobile_s_000217.png',data_batch_2,1,automobile,cifar10,train
b'dawn_horse_s_001163.png',data_batch_2,7,horse,cifar10,train
b'police_boat_s_000616.png',data_batch_2,8,ship,cifar10,train
b'rana_pipiens_s_001385.png',data_batch_2,6,frog,cifar10,train
b'felis_domesticus_s_000253.png',data_batch_2,3,cat,cifar10,train
b'mongrel_s_001839.png',data_batch_2,5,dog,cifar10,train
b'true_frog_s_000111.png',data_batch_2,6,frog,cifar10,train
b'rangifer_caribou_s_000573.png',data_batch_2,4,deer,cifar10,train
b'pekinese_s_001605.png',data_batch_2,5,dog,cifar10,train
b'boat_s_000497.png',data_batch_2,8,ship,cifar10,train
b'airbus_s_001523.png',data_batch_2,0,airplane,cifar10,train
b'station_wagon_s_001888.png',data_batch_2,1,automobile,cifar10,train
b'woodland_caribou_s_000074.png',data_batch_2,4,deer,cifar10,train
b'cervus_elaphus_s_000300.png',data_batch_2,4,deer,cifar10,train
b'pekingese_s_000468.png',data_batch_2,5,dog,cifar10,train
b'sparrow_s_000032.png',data_batch_2,2,bird,cifar10,train
b'broodmare_s_001439.png',data_batch_2,7,horse,cifar10,train
b'freighter_s_001759.png',data_batch_2,8,ship,cifar10,train
b'lightship_s_000684.png',data_batch_2,8,ship,cifar10,train
b'odocoileus_hemionus_s_000763.png',data_batch_2,4,deer,cifar10,train
b'cassowary_s_000720.png',data_batch_2,2,bird,cifar10,train
b'lippizan_s_001202.png',data_batch_2,7,horse,cifar10,train
b'passenger_ship_s_001226.png',data_batch_2,8,ship,cifar10,train
b'songbird_s_002068.png',data_batch_2,2,bird,cifar10,train
b'tabby_cat_s_001675.png',data_batch_2,3,cat,cifar10,train
b'cat_s_002296.png',data_batch_2,3,cat,cifar10,train
b'lark_s_000213.png',data_batch_2,2,bird,cifar10,train
b'dog_s_000180.png',data_batch_2,5,dog,cifar10,train
b'mutt_s_000124.png',data_batch_2,5,dog,cifar10,train
b'quarter_horse_s_000031.png',data_batch_2,7,horse,cifar10,train
b'boat_s_000528.png',data_batch_2,8,ship,cifar10,train
b'freighter_s_000820.png',data_batch_2,8,ship,cifar10,train
b'elk_s_002431.png',data_batch_2,4,deer,cifar10,train
b'blenheim_spaniel_s_000365.png',data_batch_2,5,dog,cifar10,train
b'domestic_cat_s_000115.png',data_batch_2,3,cat,cifar10,train
b'anuran_s_000279.png',data_batch_2,6,frog,cifar10,train
b'houseboat_s_000041.png',data_batch_2,8,ship,cifar10,train
b'coupe_s_001549.png',data_batch_2,1,automobile,cifar10,train
b'rangifer_tarandus_s_000064.png',data_batch_2,4,deer,cifar10,train
b'wagtail_s_000799.png',data_batch_2,2,bird,cifar10,train
b'struthio_camelus_s_000556.png',data_batch_2,2,bird,cifar10,train
b'bird_s_001560.png',data_batch_2,2,bird,cifar10,train
b'saddle_horse_s_001449.png',data_batch_2,7,horse,cifar10,train
b'trailer_truck_s_000504.png',data_batch_2,9,truck,cifar10,train
b'toy_dog_s_000415.png',data_batch_2,5,dog,cifar10,train
b'fireboat_s_000175.png',data_batch_2,8,ship,cifar10,train
b'felis_catus_s_001586.png',data_batch_2,3,cat,cifar10,train
b'puppy_s_002473.png',data_batch_2,5,dog,cifar10,train
b'liner_s_000021.png',data_batch_2,8,ship,cifar10,train
b'rana_temporaria_s_001429.png',data_batch_2,6,frog,cifar10,train
b'spadefoot_s_000168.png',data_batch_2,6,frog,cifar10,train
b'puppy_s_000037.png',data_batch_2,5,dog,cifar10,train
b'dump_truck_s_001558.png',data_batch_2,9,truck,cifar10,train
b'maltese_s_000851.png',data_batch_2,5,dog,cifar10,train
b'passenger_ship_s_002151.png',data_batch_2,8,ship,cifar10,train
b'motorcar_s_001031.png',data_batch_2,1,automobile,cifar10,train
b'grass_frog_s_001286.png',data_batch_2,6,frog,cifar10,train
b'tabby_s_000587.png',data_batch_2,3,cat,cifar10,train
b'convertible_s_000317.png',data_batch_2,1,automobile,cifar10,train
b'pleasure_boat_s_001451.png',data_batch_2,8,ship,cifar10,train
b'delivery_truck_s_001675.png',data_batch_2,9,truck,cifar10,train
b'ostrich_s_002461.png',data_batch_2,2,bird,cifar10,train
b'muntjac_s_001176.png',data_batch_2,4,deer,cifar10,train
b'tabby_cat_s_001080.png',data_batch_2,3,cat,cifar10,train
b'tabby_cat_s_000956.png',data_batch_2,3,cat,cifar10,train
b'house_cat_s_000584.png',data_batch_2,3,cat,cifar10,train
b'pekinese_s_000990.png',data_batch_2,5,dog,cifar10,train
b'container_ship_s_000481.png',data_batch_2,8,ship,cifar10,train
b'alauda_arvensis_s_000442.png',data_batch_2,2,bird,cifar10,train
b'floatplane_s_000279.png',data_batch_2,0,airplane,cifar10,train
b'liberty_ship_s_000576.png',data_batch_2,8,ship,cifar10,train
b'pekingese_s_000473.png',data_batch_2,5,dog,cifar10,train
b'tennessee_walker_s_000841.png',data_batch_2,7,horse,cifar10,train
b'fallow_deer_s_000152.png',data_batch_2,4,deer,cifar10,train
b'roe_deer_s_000680.png',data_batch_2,4,deer,cifar10,train
b'wagtail_s_002086.png',data_batch_2,2,bird,cifar10,train
b'maltese_s_001238.png',data_batch_2,5,dog,cifar10,train
b'stealth_fighter_s_000187.png',data_batch_2,0,airplane,cifar10,train
b'pilot_boat_s_000082.png',data_batch_2,8,ship,cifar10,train
b'mutt_s_002257.png',data_batch_2,5,dog,cifar10,train
b'airliner_s_000475.png',data_batch_2,0,airplane,cifar10,train
b'wagtail_s_001856.png',data_batch_2,2,bird,cifar10,train
b'laundry_truck_s_000045.png',data_batch_2,9,truck,cifar10,train
b'compact_car_s_001797.png',data_batch_2,1,automobile,cifar10,train
b'fallow_deer_s_000991.png',data_batch_2,4,deer,cifar10,train
b'bufo_marinus_s_000361.png',data_batch_2,6,frog,cifar10,train
b'lorry_s_001518.png',data_batch_2,9,truck,cifar10,train
b'accentor_s_001117.png',data_batch_2,2,bird,cifar10,train
b'biplane_s_001415.png',data_batch_2,0,airplane,cifar10,train
b'puppy_s_001933.png',data_batch_2,5,dog,cifar10,train
b'trucking_rig_s_000572.png',data_batch_2,9,truck,cifar10,train
b'fighter_aircraft_s_000845.png',data_batch_2,0,airplane,cifar10,train
b'airliner_s_000047.png',data_batch_2,0,airplane,cifar10,train
b'tomcat_s_001635.png',data_batch_2,3,cat,cifar10,train
b'bullfrog_s_000635.png',data_batch_2,6,frog,cifar10,train
b'dive_bomber_s_000489.png',data_batch_2,0,airplane,cifar10,train
b'broodmare_s_000263.png',data_batch_2,7,horse,cifar10,train
b'pleasure_boat_s_001728.png',data_batch_2,8,ship,cifar10,train
b'tanker_s_001324.png',data_batch_2,8,ship,cifar10,train
b'tabby_cat_s_000668.png',data_batch_2,3,cat,cifar10,train
b'estate_car_s_000009.png',data_batch_2,1,automobile,cifar10,train
b'grass_frog_s_000428.png',data_batch_2,6,frog,cifar10,train
b'prunella_modularis_s_000853.png',data_batch_2,2,bird,cifar10,train
b'dump_truck_s_001300.png',data_batch_2,9,truck,cifar10,train
b'lippizan_s_001121.png',data_batch_2,7,horse,cifar10,train
b'estate_car_s_000843.png',data_batch_2,1,automobile,cifar10,train
b'puppy_s_000419.png',data_batch_2,5,dog,cifar10,train
b'toy_s_000073.png',data_batch_2,5,dog,cifar10,train
b'jumbo_jet_s_000285.png',data_batch_2,0,airplane,cifar10,train
b'police_boat_s_000067.png',data_batch_2,8,ship,cifar10,train
b'tabby_cat_s_000601.png',data_batch_2,3,cat,cifar10,train
b'elephant_bird_s_000460.png',data_batch_2,2,bird,cifar10,train
b'trailer_truck_s_000300.png',data_batch_2,9,truck,cifar10,train
b'lightship_s_000115.png',data_batch_2,8,ship,cifar10,train
b'canis_familiaris_s_001387.png',data_batch_2,5,dog,cifar10,train
b'automobile_s_000642.png',data_batch_2,1,automobile,cifar10,train
b'bird_s_000046.png',data_batch_2,2,bird,cifar10,train
b'mouser_s_001588.png',data_batch_2,3,cat,cifar10,train
b'bird_s_002198.png',data_batch_2,2,bird,cifar10,train
b'dunnock_s_000574.png',data_batch_2,2,bird,cifar10,train
b'mongrel_s_001609.png',data_batch_2,5,dog,cifar10,train
b'delivery_truck_s_000503.png',data_batch_2,9,truck,cifar10,train
b'domestic_dog_s_001667.png',data_batch_2,5,dog,cifar10,train
b'wagon_s_002318.png',data_batch_2,1,automobile,cifar10,train
b'auto_s_001287.png',data_batch_2,1,automobile,cifar10,train
b'wagtail_s_001425.png',data_batch_2,2,bird,cifar10,train
b'airbus_s_000888.png',data_batch_2,0,airplane,cifar10,train
b'alytes_obstetricans_s_000486.png',data_batch_2,6,frog,cifar10,train
b'wapiti_s_000644.png',data_batch_2,4,deer,cifar10,train
b'tipper_truck_s_000240.png',data_batch_2,9,truck,cifar10,train
b'tugboat_s_000003.png',data_batch_2,8,ship,cifar10,train
b'leopard_frog_s_000318.png',data_batch_2,6,frog,cifar10,train
b'stud_mare_s_001480.png',data_batch_2,7,horse,cifar10,train
b'texas_toad_s_000209.png',data_batch_2,6,frog,cifar10,train
b'frog_s_002172.png',data_batch_2,6,frog,cifar10,train
b'appaloosa_s_001921.png',data_batch_2,7,horse,cifar10,train
b'tomcat_s_000153.png',data_batch_2,3,cat,cifar10,train
b'moving_van_s_000173.png',data_batch_2,9,truck,cifar10,train
b'tailed_frog_s_000656.png',data_batch_2,6,frog,cifar10,train
b'toy_dog_s_001162.png',data_batch_2,5,dog,cifar10,train
b'auto_s_001273.png',data_batch_2,1,automobile,cifar10,train
